date,pop_total,pop_prisons,pop_irc,pop_male,pop_female,pop_adult_male,pop_ycs,irc_in_total,uoc_total,uoc_prisons,uoc_irc,uoc_adult_male,uoc_female,uoc_ycs,headroom,headroom_published,headroom_calc,operating_margin,operating_margin_adult_male,operating_margin_female,operating_margin_ycs,hdc,layout,date_source,title,url,source,police_cells,week_gap_days
2022-10-21,81866.0,,,78624.0,3242.0,,,False,83695.0,,,,,,1829.0,,1829.0,,,,,1998.0,A2,title,Population bulletin: weekly 21 October 2022,https://assets.publishing.service.gov.uk/media/6364f60e8fa8f57a1f006c48/prison-population-21-october-2022.ods,bulletin,,7.0
2022-10-28,82063.0,,,78829.0,3234.0,,,False,83687.0,,,,,,1624.0,,1624.0,,,,,1985.0,A2,title,Population bulletin: weekly 28 October 2022,https://assets.publishing.service.gov.uk/media/6364f614e90e0734660680be/prison-population-28-october-2022.ods,bulletin,,7.0
2022-11-04,82161.0,,,78959.0,3202.0,,,False,83689.0,,,,,,1528.0,,1528.0,,,,,1988.0,A2,title,Population bulletin: weekly 4 November 2022,https://assets.publishing.service.gov.uk/media/6364edc9d3bf7f388d8b92ff/prison-population-4-november-2022.ods,bulletin,,7.0
2022-11-11,82379.0,,,79158.0,3221.0,,,False,83807.0,,,,,,1428.0,,1428.0,,,,,1993.0,A2,title,Population bulletin: weekly 11 November 2022,https://assets.publishing.service.gov.uk/media/636e1dd0e90e07618e6ae556/prison-pop-11-nov-2022.ods,bulletin,,7.0
2022-11-18,82691.0,,,79444.0,3247.0,,,False,83918.0,,,,,,1227.0,,1227.0,,,,,1974.0,A2,title,Population bulletin: weekly 18 November 2022,https://assets.publishing.service.gov.uk/media/63774f838fa8f5771cd8de4e/prison-pop-18-nov-2022.ods,bulletin,,7.0
2022-11-25,82839.0,,,79585.0,3254.0,,,False,84035.0,,,,,,1196.0,,1196.0,,,,,1967.0,A2,title,Population bulletin: weekly 25 November 2022,https://assets.publishing.service.gov.uk/media/63808b34d3bf7f1541cf497e/prison-pop-25-nov-2022.ods,bulletin,,7.0
2022-12-02,82896.0,,,79666.0,3230.0,,,False,84148.0,,,,,,1252.0,,1252.0,,,,,1965.0,A2,title,Population bulletin: weekly 2 December 2022,https://assets.publishing.service.gov.uk/media/6389c5148fa8f569fd5c4c71/prison-population-2-december-2022.ods,bulletin,,7.0
2022-12-09,82832.0,,,79610.0,3222.0,,,False,84211.0,,,,,,1379.0,,1379.0,,,,,1933.0,A2,title,Population bulletin: weekly 9 December 2022,https://assets.publishing.service.gov.uk/media/6393093de90e0769b8cf0cfd/prison-population-9-december-2022.ods,bulletin,,7.0
2022-12-16,82668.0,,,79472.0,3196.0,,,False,84332.0,,,,,,1664.0,,1664.0,,,,,1952.0,A2,title,Population bulletin: weekly 16 December 2022,https://assets.publishing.service.gov.uk/media/639c386d8fa8f50662f41124/prison-pop-16-dec-2022.ods,bulletin,,7.0
2022-12-23,82452.0,,,79281.0,3171.0,,,False,84385.0,,,,,,1933.0,,1933.0,,,,,1983.0,A2,title,Population bulletin: weekly 23 December 2022,https://assets.publishing.service.gov.uk/media/63a577dad3bf7f7081d1d05a/prison-population-23-dec-2022.ods,bulletin,,7.0
2022-12-30,82176.0,,,79036.0,3140.0,,,False,84385.0,,,,,,2209.0,,2209.0,,,,,1955.0,A2,title,Population bulletin: weekly 30 December 2022,https://assets.publishing.service.gov.uk/media/63b41de68fa8f5735809f648/population-bulletin-301222.ods,bulletin,,7.0
2023-01-06,82212.0,,,79076.0,3136.0,,,False,84431.0,,,,,,2219.0,,2219.0,,,,,1903.0,A2,title,Population bulletin: weekly 6 January 2023,https://assets.publishing.service.gov.uk/media/63b7f991e90e07302cd0e3bb/population-bulletin-060123.ods,bulletin,,7.0
2023-01-13,82358.0,,,79191.0,3167.0,,,False,84430.0,,,,,,2072.0,,2072.0,,,,,1900.0,A2,title,Population bulletin: weekly 13 January 2023,https://assets.publishing.service.gov.uk/media/63c12292e90e07706f39c43d/prison-population-13-jan-2023.ods,bulletin,,7.0
2023-01-20,82538.0,,,79311.0,3227.0,,,False,84478.0,,,,,,1940.0,,1940.0,,,,,1885.0,A2,title,Population bulletin: weekly 20 January 2023,https://assets.publishing.service.gov.uk/media/63ca5e04e90e0707151e068c/prison-population-20-jan-2023.ods,bulletin,,7.0
2023-01-27,82792.0,,,79555.0,3237.0,,,False,84548.0,,,,,,1756.0,,1756.0,,,,,1863.0,A2,title,Population bulletin: weekly 27 January 2023,https://assets.publishing.service.gov.uk/media/63d393efd3bf7f200dd9921d/prison-pop-27-jan-2023.ods,bulletin,,7.0
2023-02-03,83188.0,,,79915.0,3273.0,,,False,84607.0,,,,,,1419.0,,1419.0,,,,,1833.0,A2,title,Population bulletin: weekly 3 February 2023 ,https://assets.publishing.service.gov.uk/media/63dcd1c3e90e075d9b17db47/prison-pop-3-february-2023.ods,bulletin,,7.0
2023-02-10,83469.0,,,80190.0,3279.0,,,False,84733.0,,,,,,1264.0,,1264.0,,,,,1845.0,A2,title,Population bulletin: weekly 10 February 2023 ,https://assets.publishing.service.gov.uk/media/63e611eb8fa8f5051973c232/prison-pop-10-february-2023.ods,bulletin,,7.0
2023-02-17,83687.0,,,80398.0,3289.0,,,False,84844.0,,,,,,1157.0,,1157.0,,,,,1831.0,A2,title,Population bulletin: weekly 17 February 2023,https://assets.publishing.service.gov.uk/media/63ef4893d3bf7f62eaaf2e31/prison-pop-17-feb-2023.ods,bulletin,,7.0
2023-02-24,83844.0,,,80536.0,3308.0,,,False,85063.0,,,,,,1219.0,,1219.0,,,,,1821.0,A2,title,Population bulletin: weekly 24 February 2023 ,https://assets.publishing.service.gov.uk/media/63f8c587d3bf7f25f33910c2/prison-pop-24-february-2023.ods,bulletin,,7.0
2023-03-03,83990.0,,,80677.0,3313.0,,,False,85132.0,,,,,,1142.0,,1142.0,,,,,1847.0,A2,title,Population bulletin: weekly 3 March 2023 ,https://assets.publishing.service.gov.uk/media/6401bedce90e0740d715a299/prison-pop-3-March-2023.ods,bulletin,,7.0
2023-03-10,84137.0,,,80829.0,3308.0,,,False,85215.0,,,,,,1078.0,,1078.0,,,,,1838.0,A2,title,Population bulletin: weekly 10 March 2023 ,https://assets.publishing.service.gov.uk/media/640af6e3d3bf7f02f37931e0/prison-pop-10-March-2023.ods,bulletin,,7.0
2023-03-17,84180.0,,,80863.0,3317.0,,,False,85280.0,,,,,,1100.0,,1100.0,,,,,1859.0,A2,title,Population bulletin: weekly 17 March 2023,https://assets.publishing.service.gov.uk/media/6414468fe90e0776943ea599/prison-pop-17-March-2023.ods,bulletin,,7.0
2023-03-24,84230.0,,,80906.0,3324.0,,,False,85354.0,,,,,,1124.0,,1124.0,,,,,1861.0,A2,title,Population bulletin: weekly 24 March 2023,https://assets.publishing.service.gov.uk/media/641d6ec132a8e00012fa9380/prison-pop-24-March-2023.ods,bulletin,,7.0
2023-03-31,84372.0,,,81057.0,3315.0,,,False,85503.0,,,,,,1131.0,,1131.0,,,,,1862.0,A2,title,Population bulletin: weekly 31 March 2023,https://assets.publishing.service.gov.uk/media/6426aa65ddf8ad0013ac0b1b/prison-population-31-march-2023.ods.ods,bulletin,,7.0
2023-04-14,84436.0,,,81088.0,3348.0,,,False,85552.0,,,,,,1116.0,,1116.0,,,,,1813.0,A2,title,Population bulletin: weekly 14 April 2023,https://assets.publishing.service.gov.uk/media/643914e78b86bb0013f1b210/prison-population-14-april-2023.ods,bulletin,,14.0
2023-04-21,84539.0,,,81190.0,3349.0,,,False,85615.0,,,,,,1076.0,,1076.0,,,,,1819.0,A2,title,Population bulletin: weekly 21 April 2023,https://assets.publishing.service.gov.uk/media/64423ee98b86bb000cf1b68d/prison-pop-21-april-2023.ods,bulletin,,7.0
2023-04-28,84658.0,,,81335.0,3323.0,,,False,85855.0,,,,,,1197.0,,1197.0,,,,,1809.0,A2,title,Population bulletin: weekly 28 April 2023,https://assets.publishing.service.gov.uk/media/644b89372f62220013a6a24a/prison-pop-28-april-2023.ods,bulletin,,7.0
2023-05-05,84772.0,,,81443.0,3329.0,,,False,85992.0,,,,,,1220.0,,1220.0,,,,,1828.0,A2,title,Population bulletin: weekly 5 May 2023,https://assets.publishing.service.gov.uk/media/6454b676faf4aa0012e13385/prison-pop-5-may-2023.ods,bulletin,,7.0
2023-05-12,84940.0,,,81618.0,3322.0,,,False,86124.0,,,,,,1184.0,,1184.0,,,,,1801.0,A2,title,Population bulletin: weekly 12 May 2023,https://assets.publishing.service.gov.uk/media/645df9532c06a30013c05be0/prison-pop-12-may-2023.ods,bulletin,,7.0
2023-05-19,85193.0,,,81830.0,3363.0,,,False,86150.0,,,,,,957.0,,957.0,,,,,1794.0,A2,title,Population bulletin: weekly 19 May 2023,https://assets.publishing.service.gov.uk/media/6467337016c976000c9a25fe/prison-pop-19-may-2023.ods,bulletin,,7.0
2023-05-26,85415.0,,,82053.0,3362.0,,,False,86201.0,,,,,,786.0,,786.0,,,,,1802.0,A2,title,Population bulletin: weekly 26 May 2023,https://assets.publishing.service.gov.uk/media/64707b894a892b0013746bea/prison-pop-26-may-2023.ods,bulletin,,7.0
2023-06-02,85407.0,,,82039.0,3368.0,,,False,86306.0,,,,,,899.0,,899.0,,,,,1820.0,A2,title,Population bulletin: weekly 2 June 2023,https://assets.publishing.service.gov.uk/media/647a2488103ca600130398d7/prison-population-2-june-2023.ods,bulletin,,7.0
2023-06-09,85246.0,,,81893.0,3353.0,,,False,86392.0,,,,,,1146.0,,1146.0,,,,,2059.0,A2,title,Population bulletin: weekly 9 June 2023,https://assets.publishing.service.gov.uk/media/6482f38b5f7bb700127fa756/prison-pop-9-jun-2023.ods,bulletin,,7.0
2023-06-16,85420.0,,,82087.0,3333.0,,,False,86644.0,,,,,,1224.0,,1224.0,,,,,2109.0,A2,title,Population bulletin: weekly 16 June 2023,https://assets.publishing.service.gov.uk/media/648c1bb1103ca6000c039fd1/prison-pop-16-june-2023.ods,bulletin,,7.0
2023-06-23,85572.0,,,82197.0,3375.0,,,False,86709.0,,,,,,1137.0,,1137.0,,,,,2117.0,A2,title,Population bulletin: weekly 23 June 2023,https://assets.publishing.service.gov.uk/media/649555b8de86820013bc8cc3/prison-pop-23-june-2023.ods,bulletin,,7.0
2023-06-30,85851.0,,,82481.0,3370.0,,,False,86859.0,,,,,,1008.0,,1008.0,,,,,2117.0,A2,title,Population bulletin: weekly 30 June 2023,https://assets.publishing.service.gov.uk/media/649e975106179b00113f75b3/prison-pop-30-june-2023.ods,bulletin,,7.0
2023-07-07,86035.0,,,82642.0,3393.0,,,False,86989.0,,,,,,954.0,,954.0,,,,,2124.0,A2,title,Population bulletin: weekly 7 July 2023,https://assets.publishing.service.gov.uk/media/64a7c6c07a4c23000cbba342/prison-pop-7-july-2023.ods,bulletin,,7.0
2023-07-14,86344.0,,,82939.0,3405.0,,,False,87097.0,,,,,,753.0,,753.0,,,,,2100.0,A2,title,Population bulletin: weekly 14 July 2023,https://assets.publishing.service.gov.uk/media/64b108fa8bc29f00132ccded/prison-pop-14-july-2023.ods,bulletin,,7.0
2023-07-21,86498.0,,,83069.0,3429.0,,,False,87408.0,,,,,,910.0,,910.0,,,,,2079.0,A2,title,Population bulletin: weekly 21 July 2023,https://assets.publishing.service.gov.uk/media/64ba43ff2059dc00125d274a/prison-population-21-july-2023.ods,bulletin,,7.0
2023-07-28,86602.0,,,83152.0,3450.0,,,False,87573.0,,,,,,971.0,,971.0,,,,,2072.0,A2,title,Population bulletin: weekly 28 July 2023,https://assets.publishing.service.gov.uk/media/64c378257aea5b00126a8dbc/prison-population-28-july-2023.ods,bulletin,,7.0
2023-08-04,86763.0,,,83281.0,3482.0,,,False,87710.0,,,,,,947.0,,947.0,,,,,2047.0,A2,title,Population bulletin: weekly 4 August 2023,https://assets.publishing.service.gov.uk/media/64ccb489995827000dc1e8e2/prison-population-4-august-2023.ods,bulletin,,7.0
2023-08-11,86790.0,,,83313.0,3477.0,,,False,87734.0,,,,,,944.0,,944.0,1480.0,,,,2073.0,A2,title,Population bulletin: weekly 11 August 2023,https://assets.publishing.service.gov.uk/media/64d5ee75667f34000d05efea/prison-pop-11-aug-2023.ods,bulletin,,7.0
2023-08-18,87012.0,,,83518.0,3494.0,,,False,87812.0,,,,,,800.0,,800.0,1480.0,,,,2058.0,A2,title,Population bulletin: weekly 18 August 2023,https://assets.publishing.service.gov.uk/media/64df3c1a3fde61000d4a5487/prison-pop-18-aug-2023.ods,bulletin,,7.0
2023-08-25,87063.0,,,83559.0,3504.0,,,False,87891.0,,,,,,828.0,,828.0,1480.0,,,,2068.0,A2,title,Population bulletin: weekly 25 August 2023,https://assets.publishing.service.gov.uk/media/64e864a7db1c07001422b43f/prison-pop-25-aug-2023.ods,bulletin,,7.0
2023-09-01,87124.0,,,83609.0,3515.0,,,False,88020.0,,,,,,896.0,,896.0,1480.0,,,,2061.0,A2,title,Population bulletin: weekly 1 September 2023,https://assets.publishing.service.gov.uk/media/64f19b859ee0f2000fb7bd52/prison-pop-01-sept-2023.ods,bulletin,,7.0
2023-09-08,87128.0,,,83590.0,3538.0,,,False,88115.0,,,,,,987.0,,987.0,1480.0,,,,2027.0,A2,title,Population bulletin: weekly 8 September 2023,https://assets.publishing.service.gov.uk/media/64fad4defdc5d1000dfce80d/prison-pop-08-sept-2023.ods,bulletin,,7.0
2023-09-15,87423.0,,,83848.0,3575.0,,,False,88222.0,,,,,,799.0,,799.0,1480.0,,,,2025.0,A2,title,Population bulletin: weekly 15 September 2023,https://assets.publishing.service.gov.uk/media/65041060702634000d89b8fe/prison-pop-15-september-2023.ods,bulletin,,7.0
2023-09-22,87685.0,,,84091.0,3594.0,,,False,88314.0,,,,,,629.0,,629.0,1480.0,,,,2007.0,A2,title,Population bulletin: weekly 22 September 2023,https://assets.publishing.service.gov.uk/media/650d565dfbd7bc000de54807/prison-pop-22-september-2023.ods,bulletin,,7.0
2023-09-29,87793.0,,,84201.0,3592.0,,,False,88561.0,,,,,,768.0,,768.0,1480.0,,,,2012.0,A2,title,Population bulletin: weekly 29 September 2023,https://assets.publishing.service.gov.uk/media/65168c5c7c2c4a001395e224/prison-pop-29-sept--2023.ods,bulletin,,7.0
2023-10-06,88016.0,,,84412.0,3604.0,,,False,88667.0,,,,,,651.0,,651.0,1340.0,,,,2022.0,A2,title,Population bulletin: weekly 6 October 2023,https://assets.publishing.service.gov.uk/media/651fc80579fc580014639701/prison-pop-06-october-2023.ods,bulletin,,7.0
2023-10-13,88225.0,,,84604.0,3621.0,,,False,88782.0,,,,,,557.0,,557.0,1340.0,,,,2049.0,A2,title,Population bulletin: weekly 13 October 2023,https://assets.publishing.service.gov.uk/media/65290a31244f8e00138e752b/prison-pop-13-october-2023.ods,bulletin,,7.0
2023-10-20,88126.0,,,84504.0,3622.0,,,False,88890.0,,,,,,764.0,,764.0,1340.0,,,,2078.0,A2,title,Population bulletin: weekly 20 October 2023,https://assets.publishing.service.gov.uk/media/6532574a26b9b1000faf1c77/prison-pop-20-october-2023.ods,bulletin,,7.0
2023-10-27,87801.0,,,84194.0,3607.0,,,False,88945.0,,,,,,1144.0,,1144.0,1340.0,,,,2127.0,A2,title,Population bulletin: weekly 27 October 2023,https://assets.publishing.service.gov.uk/media/653b73f4d10f35000d9a6a6a/prison-pop-27-october-2023.ods,bulletin,,7.0
2023-11-03,87764.0,,,84168.0,3596.0,,,False,88970.0,,,,,,1206.0,,1206.0,1340.0,,,,2177.0,A2,title,Population bulletin: weekly 3 November 2023,https://assets.publishing.service.gov.uk/media/6544bf46d36c91000d935d0c/prison-pop-3-november-2023.ods,bulletin,,7.0
2023-11-10,87704.0,,,84101.0,3603.0,,,False,88943.0,,,,,,1239.0,,1239.0,1350.0,,,,2188.0,A2,title,Population bulletin: weekly 10 November 2023,https://assets.publishing.service.gov.uk/media/654dec55014cc900106773b0/prison-pop-10-november-2023.ods,bulletin,,7.0
2023-11-17,87744.0,,,84149.0,3595.0,,,False,88894.0,,,,,,1150.0,,1150.0,1350.0,,,,2223.0,A2,title,Population bulletin: weekly 17 November 2023,https://assets.publishing.service.gov.uk/media/65573882544aea000dfb2f1b/prison-pop-17-november-2023.ods,bulletin,,7.0
2023-11-24,87930.0,,,84321.0,3609.0,,,False,88924.0,,,,,,994.0,,994.0,1350.0,,,,2219.0,A2,title,Population bulletin: weekly 24 November 2023,https://assets.publishing.service.gov.uk/media/656061021fd90c000dac3b1a/prison-pop-24-november-2023.ods,bulletin,,7.0
2023-12-01,87891.0,,,84279.0,3612.0,,,False,88925.0,,,,,,1034.0,,1034.0,1350.0,,,,2239.0,A2,title,Population bulletin: weekly 1 December 2023,https://assets.publishing.service.gov.uk/media/6569a9a2cc1ec500138ef01b/prison-pop-1-dec-2023.ods,bulletin,,7.0
2023-12-08,87864.0,,,84288.0,3576.0,,,False,88981.0,,,,,,1117.0,,1117.0,1350.0,,,,2231.0,A2,title,Population bulletin: weekly 8 December 2023,https://assets.publishing.service.gov.uk/media/6572ed2e58fa300013b1410d/prison-pop-8-dec-2023.ods,bulletin,,7.0
2023-12-15,87560.0,,,83995.0,3565.0,,,False,88976.0,,,,,,1416.0,,1416.0,1350.0,,,,2233.0,A2,title,Population bulletin: weekly 15 December 2023 ,https://assets.publishing.service.gov.uk/media/657c1eff254aaa000d050e16/prison-pop-15-dec-2023.ods,bulletin,,7.0
2023-12-22,87175.0,,,83644.0,3531.0,,,False,88987.0,,,,,,1812.0,,1812.0,1350.0,,,,2237.0,A2,title,Population bulletin: weekly 22 December 2023 ,https://assets.publishing.service.gov.uk/media/658562b0fc07f3000d8d46d4/PSWEBREPORT.ods,bulletin,,7.0
2023-12-29,87216.0,,,83687.0,3529.0,,,False,88987.0,,,,,,1771.0,,1771.0,1350.0,,,,2227.0,A2,title,Population bulletin: weekly 29 December 2023 ,https://assets.publishing.service.gov.uk/media/658e98b680a3bb000d9d05c8/prison_pop_report_29_dec.ods,bulletin,,7.0
2024-01-05,87448.0,,,83877.0,3571.0,,,False,88956.0,,,,,,1508.0,,1508.0,1350.0,,,,2167.0,A2,title,Population bulletin: weekly 5 January 2024,https://assets.publishing.service.gov.uk/media/6597e687c23a1000128d0bbf/PSWEBREPORT.ods,bulletin,,7.0
2024-01-12,87549.0,,,83960.0,3589.0,,,False,88959.0,,,,,,1410.0,,1410.0,1350.0,,,,2191.0,A2,title,Population bulletin: weekly 12 January 2024 ,https://assets.publishing.service.gov.uk/media/65a1069fe96df5000df84511/prison-pop-12-jan-2024.ods,bulletin,,7.0
2024-01-19,87579.0,,,83986.0,3593.0,,,False,89009.0,,,,,,1430.0,,1430.0,1350.0,,,,2181.0,A2,title,Population bulletin: weekly 19 January 2024 ,https://assets.publishing.service.gov.uk/media/65aa3f2a94c997000daeba6b/prison-pop-19-jan-2024.ods,bulletin,,7.0
2024-01-26,87538.0,,,83976.0,3562.0,,,False,89004.0,,,,,,1466.0,,1466.0,1350.0,,,,2163.0,A2,title,Population bulletin: weekly 26 January 2024,https://assets.publishing.service.gov.uk/media/65b3a607a0ae1b000d5260b0/prison-pop-26-jan-2024.ods,bulletin,,7.0
2024-02-02,87706.0,,,84118.0,3588.0,,,False,89051.0,,,,,,1345.0,,1345.0,1350.0,,,,2193.0,A2,title,Population bulletin: weekly 2 February 2024,https://assets.publishing.service.gov.uk/media/65bcb9ae38cb910012bcdbc8/prison-pop-2-february-2024.ods,bulletin,,7.0
2024-02-09,87982.0,,,84359.0,3623.0,,,False,89099.0,,,,,,1117.0,,1117.0,1350.0,,,,2189.0,A2,title,Population bulletin: weekly 9 February 2024 ,https://assets.publishing.service.gov.uk/media/65c5eee6cc433b000ca90afe/prison-pop-9-feb-2024.ods,bulletin,,7.0
2024-02-16,87936.0,,,84314.0,3622.0,,,False,89050.0,,,,,,1114.0,,1114.0,1350.0,,,,2202.0,A2,title,Population bulletin: weekly 16 February 2024 ,https://assets.publishing.service.gov.uk/media/65cf384f0f4eb1001aa98153/prison-pop-16-feb-2024.ods,bulletin,,7.0
2024-02-23,87973.0,,,84344.0,3629.0,,,False,89041.0,,,,,,1068.0,,1068.0,1350.0,,,,2195.0,A2,title,Population bulletin: weekly 23 February 2024 ,https://assets.publishing.service.gov.uk/media/65d8ba6754f1e7001116595d/Prison_population_report_23_Feb_24.ods,bulletin,,7.0
2024-03-01,88133.0,,,84469.0,3664.0,,,False,89066.0,,,,,,933.0,,933.0,1350.0,,,,2217.0,A2,title,Population bulletin: weekly 1 March 2024 ,https://assets.publishing.service.gov.uk/media/65e1a6593f6945001d036058/prison-pop-1-march-2024.ods,bulletin,,7.0
2024-03-08,88220.0,,,84569.0,3651.0,,,False,89059.0,,,,,,839.0,,839.0,1350.0,,,,2240.0,A2,title,Population bulletin: weekly 8 March 2024 ,https://assets.publishing.service.gov.uk/media/65eadbc63649a255a7ed6312/prison-pop-8-march-2024.ods,bulletin,,7.0
2024-03-15,87827.0,,,84192.0,3635.0,,,False,88991.0,,,,,,1164.0,,1164.0,1350.0,,,,2249.0,A2,title,Population bulletin: weekly 15 March 2024 ,https://assets.publishing.service.gov.uk/media/65f4121cfa1851001101178c/prison-pop-15-march-2024.ods,bulletin,,7.0
2024-03-22,87699.0,,,84080.0,3619.0,,,False,88935.0,,,,,,1236.0,,1236.0,1350.0,,,,2244.0,A2,title,Population bulletin: weekly 22 March 2024 ,https://assets.publishing.service.gov.uk/media/65fd444ba6c0f7001aef9231/prison-pop-22-march-2024.ods,bulletin,,7.0
2024-04-05,86926.0,,,83351.0,3575.0,,,False,88890.0,,,,,,1964.0,,1964.0,1950.0,,,,2205.0,A2,title,Population bulletin: weekly 5 April 2024 ,https://assets.publishing.service.gov.uk/media/660fb185a43d91001c3af1ad/prison-pop-5-april-2024.ods,bulletin,,14.0
2024-04-12,87099.0,,,83500.0,3599.0,,,False,88857.0,,,,,,1758.0,,1758.0,1350.0,,,,2222.0,A2,title,Population bulletin: weekly 12 April 2024 ,https://assets.publishing.service.gov.uk/media/6619101e679e9c8d921dfe49/PSWEBREPORT_12_April.ods,bulletin,,7.0
2024-04-19,87247.0,,,83629.0,3618.0,,,False,88883.0,,,,,,1636.0,,1636.0,1350.0,,,,2213.0,A2,title,Population bulletin: weekly 19 April 2024 ,https://assets.publishing.service.gov.uk/media/6622299a252f0d71cf757d64/prison-pop-19-april-2024.ods,bulletin,,7.0
2024-04-26,87481.0,,,83832.0,3649.0,,,False,88889.0,,,,,,1408.0,,1408.0,1350.0,,,,2224.0,A2,title,Population bulletin: weekly 26 April 2024 ,https://assets.publishing.service.gov.uk/media/662b6bb1fddcc9e7ab22525d/prison-pop-26-apr-2024.ods,bulletin,,7.0
2024-05-03,87505.0,,,83859.0,3646.0,,,False,88895.0,,,,,,1390.0,,1390.0,1350.0,,,,2239.0,A2,title,Population bulletin: weekly 3 May 2024 ,https://assets.publishing.service.gov.uk/media/66349b584d8bb7378fb6c1d8/prison-pop-3-may-2024.ods,bulletin,,7.0
2024-05-10,87691.0,,,84049.0,3642.0,,,False,88929.0,,,,,,1238.0,,1238.0,1350.0,,,,2220.0,A2,title,Population bulletin: weekly 10 May 2024 ,https://assets.publishing.service.gov.uk/media/663de956993111924d9d3232/prison-pop-10-may-2024.ods,bulletin,,7.0
2024-05-17,87915.0,,,84250.0,3665.0,,,False,88987.0,,,,,,1072.0,,1072.0,1350.0,,,,2198.0,A2,title,Population bulletin: weekly 17 May 2024 ,https://assets.publishing.service.gov.uk/media/6647076f993111924d9d36de/prison-pop-17-may-2024.ods,bulletin,,7.0
2024-05-24,87089.0,,,83438.0,3651.0,,,False,89014.0,,,,,,1925.0,,1925.0,1350.0,,,,2169.0,A2,title,Population bulletin: weekly 24 May 2024 ,https://assets.publishing.service.gov.uk/media/6650477f2eb55b89628fc453/prison-pop-24-may-2024.ods,bulletin,,7.0
2024-05-31,87177.0,,,83568.0,3609.0,,,False,88914.0,,,,,,1737.0,,1737.0,1350.0,,,,2200.0,A2,title,Population bulletin: weekly 31 May 2024 ,https://assets.publishing.service.gov.uk/media/6659939a8f90ef31c23ebcb6/prison-population-31-May.ods,bulletin,,7.0
2024-06-07,87284.0,,,83648.0,3636.0,,,False,88863.0,,,,,,1579.0,,1579.0,1350.0,,,,2200.0,A2,title,Population bulletin: weekly 7 June 2024,https://assets.publishing.service.gov.uk/media/6662b83c1669db82a64c1ba1/prison-pop-7-june-2024.ods,bulletin,,7.0
2024-06-14,87347.0,,,83699.0,3648.0,,,False,88815.0,,,,,,1468.0,,1468.0,1350.0,,,,2176.0,A2,title,Population bulletin: weekly 14 June 2024 ,https://assets.publishing.service.gov.uk/media/666bfc36ffd07973a043d137/prison-pop-14-june-2024.ods,bulletin,,7.0
2024-06-21,87395.0,,,83771.0,3624.0,,,False,88778.0,,,,,,1383.0,,1383.0,1350.0,,,,2165.0,A2,title,Population bulletin: weekly 21 June 2024 ,https://assets.publishing.service.gov.uk/media/6675308accc4aa460a729923/prison-pop-21-june-2024.ods,bulletin,,7.0
2024-06-28,87360.0,,,83702.0,3658.0,,,False,88818.0,,,,,,1458.0,,1458.0,1350.0,,,,2194.0,A2,title,Population bulletin: weekly 28 June 2024,https://assets.publishing.service.gov.uk/media/667e6a0c97ea0c79abfe4d5a/prison-pop-28-june-2024.ods,bulletin,,7.0
2024-07-05,87453.0,,,83796.0,3657.0,,,False,88864.0,,,,,,1411.0,,1411.0,1350.0,,,,2247.0,A2,title,Population bulletin: weekly 5 July 2024 ,https://assets.publishing.service.gov.uk/media/6687a4a5ab5fc5929851b9f9/prison-pop-5-july-2024.ods,bulletin,,7.0
2024-07-12,87505.0,,,83859.0,3646.0,,,False,88956.0,,,,,,1451.0,,1451.0,1350.0,,,,2318.0,A2,title,Population bulletin: weekly 12 July 2024 ,https://assets.publishing.service.gov.uk/media/6690f5ea0808eaf43b50ce45/prison-pop-12-july-2024.ods.ods,bulletin,,7.0
2024-07-19,87343.0,,,83692.0,3651.0,,,False,88848.0,,,,,,1505.0,,1505.0,1350.0,,,,2449.0,A2,title,Population bulletin: weekly 19 July 2024 ,https://assets.publishing.service.gov.uk/media/669a24c7a3c2a28abb50d2b2/population_19_July_2024.ods,bulletin,,7.0
2024-07-26,87479.0,,,83816.0,3663.0,,,False,88862.0,,,,,,1383.0,,1383.0,1350.0,,,,2520.0,A2,title,Population bulletin: weekly 26 July 2024 ,https://assets.publishing.service.gov.uk/media/66a374bca3c2a28abb50d7ba/Population_bulletin_weekly_26_July_2024_.ods,bulletin,,7.0
2024-08-02,87362.0,,,83737.0,3625.0,,,False,88832.0,,,,,,1470.0,,1470.0,1350.0,,,,2581.0,A2,title,Population bulletin: weekly 2 August 2024 ,https://assets.publishing.service.gov.uk/media/66ac9766ab418ab0555931f5/prison-pop-2-aug-2024.ods,bulletin,,7.0
2024-08-09,87496.0,,,83900.0,3596.0,,,False,88936.0,,,,,,1440.0,,1440.0,1350.0,,,,2645.0,A2,title,Population bulletin: weekly 9 August 2024 ,https://assets.publishing.service.gov.uk/media/66b5d0680808eaf43b50df70/prison-pop-9-aug-2024.ods,bulletin,,7.0
2024-08-16,87893.0,,,84283.0,3610.0,,,False,89191.0,,,,,,1298.0,,1298.0,1350.0,,,,2709.0,A2,title,Population bulletin: weekly 16 August 2024 ,https://assets.publishing.service.gov.uk/media/66bf00563effd5b79ba491b0/prison-pop-16-aug-2024.ods,bulletin,,7.0
2024-08-23,88234.0,,,84596.0,3638.0,,,False,89383.0,,,,,,1149.0,,1149.0,1350.0,,,,2767.0,A2,title,Population bulletin: weekly 23 August 2024 ,https://assets.publishing.service.gov.uk/media/66c856a41f215d9f0a91351a/Prison_population_23_August.ods,bulletin,,7.0
