date,prev_date,pop_total,prev_pop,lw_pop_total,pop_lw_diff,uoc_total,prev_uoc,lw_uoc_total,uoc_lw_diff,title
2011-12-16,2011-12-09,87960.0,88070.0,88070.0,0.0,89482.0,89413.0,89413.0,0.0,Population Bulletin - Weekly 16 December 2011
2011-12-23,2011-12-16,87393.0,87960.0,87960.0,0.0,89477.0,89482.0,89482.0,0.0,Population Bulletin - Weekly 23 December 2011
2011-12-30,2011-12-23,86778.0,87393.0,87393.0,0.0,89472.0,89477.0,89477.0,0.0,Population Bulletin - Weekly 30 December 2011
2012-01-06,2011-12-30,86638.0,86778.0,86778.0,0.0,89503.0,89472.0,89472.0,0.0,Population Bulletin - Weekly 06 January 2012
2012-01-13,2012-01-06,86896.0,86638.0,86638.0,0.0,89463.0,89503.0,89503.0,0.0,Population Bulletin - Weekly 13 January 2012
2012-01-20,2012-01-13,87261.0,86896.0,86896.0,0.0,89441.0,89463.0,89463.0,0.0,Population Bulletin - Weekly 20 January 2012
2012-01-27,2012-01-20,87668.0,87261.0,87261.0,0.0,89399.0,89441.0,89441.0,0.0,Population Bulletin - Weekly 27 January 2012
2012-02-03,2012-01-27,87844.0,87668.0,87668.0,0.0,89260.0,89399.0,89399.0,0.0,Population Bulletin - Weekly 3 February 2012
2012-02-10,2012-02-03,87694.0,87844.0,87844.0,0.0,89256.0,89260.0,89260.0,0.0,Population Bulletin - Weekly 10 February 2012
2012-02-17,2012-02-10,87631.0,87694.0,87694.0,0.0,89295.0,89256.0,89256.0,0.0,Population Bulletin - Weekly 17 February 2012
2012-02-24,2012-02-17,87583.0,87631.0,87631.0,0.0,89335.0,89295.0,89295.0,0.0,Population bulletin - Weekly 24 February 2012
2012-03-02,2012-02-24,87787.0,87583.0,87583.0,0.0,89302.0,89335.0,89335.0,0.0,Population bulletin - Weekly 2 March 2012
2012-03-09,2012-03-02,87654.0,87787.0,87787.0,0.0,89359.0,89302.0,89302.0,0.0,Population bulletin - Weekly 9 March 2012
2012-03-16,2012-03-09,87870.0,87654.0,87654.0,0.0,89394.0,89359.0,89359.0,0.0,Population Bulletin - Weekly 16 March 2012
2012-03-23,2012-03-16,87760.0,87870.0,87870.0,0.0,89394.0,89394.0,89394.0,0.0,Population Bulletin - Weekly 23 March 2012
2012-03-30,2012-03-23,87868.0,87760.0,87760.0,0.0,89490.0,89394.0,89394.0,0.0,Population Bulletin - Weekly 30 March 2012
2012-04-20,2012-04-13,87165.0,87433.0,87433.0,0.0,89656.0,89548.0,89548.0,0.0,Population Bulletin - Weekly 20 April 2012
2012-04-27,2012-04-20,87092.0,87165.0,87165.0,0.0,89751.0,89656.0,89656.0,0.0,Population Bulletin - Weekly 27 April 2012
2012-05-04,2012-04-27,87336.0,87092.0,87092.0,0.0,89843.0,89751.0,89751.0,0.0,Population Bulletin - Weekly 04 May 2012
2012-05-11,2012-05-04,87212.0,87336.0,87336.0,0.0,89915.0,89843.0,89843.0,0.0,Population Bulletin - Weekly 11 May 2012
2012-05-18,2012-05-11,87123.0,87212.0,87212.0,0.0,90006.0,89915.0,89915.0,0.0,Population Bulletin - Weekly 18 May 2012
2012-05-25,2012-05-18,86980.0,87123.0,87123.0,0.0,90141.0,90006.0,90006.0,0.0,Population Bulletin - Weekly 25 May 2012
2012-06-01,2012-05-25,87028.0,86980.0,86980.0,0.0,90291.0,90141.0,90141.0,0.0,Population Bulletin - Weekly 01 June 2012
2012-06-08,2012-06-01,86702.0,87028.0,87028.0,0.0,90236.0,90291.0,90291.0,0.0,Population Bulletin - Weekly 08 June 2012
2012-06-15,2012-06-08,86479.0,86702.0,86702.0,0.0,90275.0,90236.0,90236.0,0.0,Population Bulletin - Weekly 15 June 2012
2012-06-22,2012-06-15,86456.0,86479.0,86479.0,0.0,90310.0,90275.0,90275.0,0.0,Population Bulletin - Weekly 22 June 2012
2012-06-29,2012-06-22,86352.0,86456.0,86456.0,0.0,90106.0,90310.0,90310.0,0.0,Population Bulletin - Weekly 29 June 2012
2012-07-06,2012-06-29,86452.0,86352.0,86352.0,0.0,90179.0,90106.0,90106.0,0.0,Population Bulletin - Weekly 06 July 2012
2012-07-13,2012-07-06,86562.0,86452.0,86452.0,0.0,90246.0,90179.0,90179.0,0.0,Population Bulletin - Weekly 13 July 2012
2012-07-20,2012-07-13,86526.0,86562.0,86562.0,0.0,90295.0,90246.0,90246.0,0.0,Population Bulletin - Weekly 20 July 2012
2012-07-27,2012-07-20,86618.0,86526.0,86526.0,0.0,90350.0,90295.0,90295.0,0.0,Population Bulletin - Weekly 27 July 2012
2012-08-03,2012-07-27,86745.0,86618.0,86618.0,0.0,90472.0,90350.0,90350.0,0.0,Population Bulletin - Weekly 03 August 2012
2012-08-10,2012-08-03,86779.0,86745.0,86745.0,0.0,90574.0,90472.0,90472.0,0.0,Population Bulletin - Weekly 10 August 2012
2012-08-17,2012-08-10,86801.0,86779.0,86779.0,0.0,90707.0,90574.0,90574.0,0.0,Population Bulletin - Weekly 17 August 2012
2012-08-24,2012-08-17,86841.0,86801.0,86801.0,0.0,90812.0,90707.0,90707.0,0.0,Population Bulletin - Weekly 24 August 2012
2012-08-31,2012-08-24,86708.0,86841.0,86841.0,0.0,90897.0,90812.0,90812.0,0.0,Population Bulletin - Weekly 31 August 2012
2012-09-07,2012-08-31,86656.0,86708.0,86708.0,0.0,90914.0,90897.0,90897.0,0.0,Population Bulletin - Weekly 07 September 2012
2012-09-14,2012-09-07,86553.0,86656.0,86656.0,0.0,90970.0,90914.0,90914.0,0.0,Population Bulletin - Weekly 14 September 2012
2012-09-21,2012-09-14,86499.0,86553.0,86553.0,0.0,91020.0,90970.0,90970.0,0.0,Population Bulletin - Weekly 21 September 2012
2012-09-28,2012-09-21,86507.0,86499.0,86499.0,0.0,91084.0,91020.0,91020.0,0.0,Population Bulletin - Weekly 28 September 2012
2012-10-05,2012-09-28,86420.0,86507.0,86507.0,0.0,91054.0,91084.0,91084.0,0.0,Population Bulletin - Weekly 05 October 2012
2012-10-12,2012-10-05,86301.0,86420.0,86420.0,0.0,91084.0,91054.0,91054.0,0.0,Population Bulletin - Weekly 12 October 2012
2012-10-19,2012-10-12,86293.0,86301.0,86301.0,0.0,91074.0,91084.0,91084.0,0.0,Population Bulletin - Weekly 19 October 2012
2012-10-26,2012-10-19,86321.0,86293.0,86293.0,0.0,91054.0,91074.0,91074.0,0.0,Population Bulletin - Weekly 26 October 2012
2012-11-02,2012-10-26,86283.0,86321.0,86321.0,0.0,91054.0,91054.0,91054.0,0.0,Population Bulletin - Weekly 02 November 2012
2012-11-09,2012-11-02,86105.0,86283.0,86283.0,0.0,91043.0,91054.0,91054.0,0.0,Population Bulletin - Weekly 09 November 2012
2012-11-16,2012-11-09,86268.0,86105.0,86105.0,0.0,91063.0,91043.0,91043.0,0.0,Population Bulletin - Weekly 16 November 2012
2012-11-23,2012-11-16,86158.0,86268.0,86268.0,0.0,90995.0,91063.0,91063.0,0.0,Population Bulletin - Weekly 23 November 2012
2012-11-30,2012-11-23,86047.0,86158.0,86158.0,0.0,90855.0,90995.0,90995.0,0.0,Population Bulletin - Weekly 30 November 2012
2012-12-07,2012-11-30,85768.0,86047.0,86047.0,0.0,90785.0,90855.0,90855.0,0.0,Population Bulletin - Weekly 07 December 2012
2012-12-14,2012-12-07,85250.0,85768.0,85768.0,0.0,90727.0,90785.0,90785.0,0.0,Population Bulletin - Weekly 14 December 2012
2012-12-21,2012-12-14,84705.0,85250.0,85250.0,0.0,90442.0,90727.0,90727.0,0.0,Population Bulletin - Weekly 21 December 2012
2012-12-28,2012-12-21,83909.0,84705.0,84705.0,0.0,90442.0,90442.0,90442.0,0.0,Population Bulletin - Weekly 28 December 2012
2013-01-04,2012-12-28,83632.0,83909.0,83909.0,0.0,90451.0,90442.0,90442.0,0.0,Population Bulletin - Weekly 04 January 2013
2013-01-11,2013-01-04,83825.0,83632.0,83632.0,0.0,90519.0,90451.0,90451.0,0.0,Population Bulletin - Weekly 11 January 2013
2013-01-18,2013-01-11,83913.0,83825.0,83825.0,0.0,90338.0,90519.0,90519.0,0.0,Population Bulletin - Weekly 18 January 2013
2013-01-25,2013-01-18,83837.0,83913.0,83913.0,0.0,90105.0,90338.0,90338.0,0.0,Population Bulletin - Weekly 25 January 2013
2013-02-01,2013-01-25,83999.0,83837.0,83837.0,0.0,89834.0,90105.0,90105.0,0.0,Population Bulletin - Weekly 01 February 2013
2013-02-08,2013-02-01,84305.0,83999.0,83999.0,0.0,89588.0,89834.0,89834.0,0.0,Population Bulletin - Weekly 08 February 2013
2013-02-15,2013-02-08,84344.0,84305.0,84305.0,0.0,89328.0,89588.0,89588.0,0.0,Population Bulletin - Weekly 15 February 2013
2013-02-22,2013-02-15,84424.0,84344.0,84344.0,0.0,89013.0,89328.0,89328.0,0.0,Population Bulletin - Weekly 22 February 2013
2013-03-01,2013-02-22,84431.0,84424.0,84424.0,0.0,88776.0,89013.0,89013.0,0.0,Population Bulletin - Weekly 01 March 2013
2013-03-08,2013-03-01,84505.0,84431.0,84431.0,0.0,88513.0,88776.0,88776.0,0.0,Population Bulletin - Weekly 08 March 2013
2013-04-12,2013-04-05,83923.0,83867.0,83867.0,0.0,88019.0,88014.0,88014.0,0.0,Population Bulletin - Weekly 12 April 2013
2013-04-19,2013-04-12,83888.0,83923.0,83923.0,0.0,87986.0,88019.0,88019.0,0.0,Population Bulletin - Weekly 19 April 2013
2013-04-26,2013-04-19,84083.0,83888.0,83888.0,0.0,87930.0,87986.0,87986.0,0.0,Population Bulletin - Weekly 26 April 2013
2013-05-03,2013-04-26,84137.0,84083.0,84083.0,0.0,87988.0,87930.0,87930.0,0.0,Population Bulletin - Weekly 3 May 2013
2013-05-10,2013-05-03,83973.0,84137.0,84137.0,0.0,87997.0,87988.0,87988.0,0.0,Population Bulletin - Weekly 10 May 2013
2013-05-17,2013-05-10,84029.0,83973.0,83973.0,0.0,87929.0,87997.0,87997.0,0.0,Population Bulletin - Weekly 17 May 2013
2013-05-24,2013-05-17,84174.0,84029.0,84029.0,0.0,87929.0,87929.0,87929.0,0.0,Population Bulletin - Weekly 24 May 2013
2013-05-31,2013-05-24,83897.0,84174.0,84174.0,0.0,87935.0,87929.0,87929.0,0.0,Population Bulletin - Weekly 31 May 2013
2013-06-07,2013-05-31,83750.0,83897.0,83897.0,0.0,87934.0,87935.0,87935.0,0.0,Population Bulletin - Weekly 7 June 2013
2013-06-14,2013-06-07,83661.0,83750.0,83750.0,0.0,87914.0,87934.0,87934.0,0.0,Population Bulletin - Weekly 14 June 2013
2013-06-21,2013-06-14,83706.0,83661.0,83661.0,0.0,87872.0,87914.0,87914.0,0.0,Population Bulletin - Weekly 21 June 2013
2013-06-28,2013-06-21,83796.0,83706.0,83706.0,0.0,87822.0,87872.0,87872.0,0.0,Population Bulletin - Weekly 28 June 2013
2013-07-05,2013-06-28,83902.0,83796.0,83796.0,0.0,87802.0,87822.0,87822.0,0.0,Population Bulletin - Weekly 5 July 2013
2013-07-12,2013-07-05,84091.0,83902.0,83902.0,0.0,87764.0,87802.0,87802.0,0.0,Population Bulletin - Weekly 12 July 2013
2013-07-19,2013-07-12,84006.0,84091.0,84091.0,0.0,87784.0,87764.0,87764.0,0.0,Population Bulletin - Weekly 19 July 2013
2013-07-26,2013-07-19,84052.0,84006.0,84006.0,0.0,87798.0,87784.0,87784.0,0.0,Population Bulletin - Weekly 26 July 2013
2013-08-02,2013-07-26,84022.0,84052.0,84052.0,0.0,87780.0,87798.0,87798.0,0.0,Population Bulletin - Weekly 2 August 2013
2013-08-09,2013-08-02,84285.0,84022.0,84022.0,0.0,87768.0,87780.0,87780.0,0.0,Population Bulletin - Weekly 9 August 2013
2013-08-16,2013-08-09,84345.0,84285.0,84285.0,0.0,87794.0,87768.0,87768.0,0.0,Population Bulletin - Weekly 16 August 2013
2013-08-23,2013-08-16,84232.0,84345.0,84345.0,0.0,87809.0,87794.0,87794.0,0.0,Population Bulletin - Weekly 23 August 2013
2013-08-30,2013-08-23,84066.0,84232.0,84232.0,0.0,87784.0,87809.0,87809.0,0.0,Population Bulletin - Weekly 30 August 2013
2013-09-06,2013-08-30,84135.0,84066.0,84066.0,0.0,87780.0,87784.0,87784.0,0.0,Population Bulletin -Weekly 6 September 2013
2013-09-13,2013-09-06,84231.0,84135.0,84135.0,0.0,87805.0,87780.0,87780.0,0.0,Population Bulletin - Weekly 13 September 2013
2013-09-20,2013-09-13,84197.0,84231.0,84231.0,0.0,87834.0,87805.0,87805.0,0.0,Population Bulletin - Weekly 20 September 2013
2013-09-27,2013-09-20,84430.0,84197.0,84197.0,0.0,87788.0,87834.0,87834.0,0.0,Population Bulletin - Weekly 27 September 2013
2013-10-04,2013-09-27,84627.0,84430.0,84430.0,0.0,86305.0,87788.0,87788.0,0.0,Population Bulletin - Weekly 4 October 2013
2013-10-11,2013-10-04,84832.0,84627.0,84627.0,0.0,86058.0,86305.0,86305.0,0.0,Population Bulletin - Weekly 11 October 2013
2013-10-18,2013-10-11,84987.0,84832.0,84832.0,0.0,85828.0,86058.0,86058.0,0.0,Population Bulletin - Weekly 18 October 2013
2013-10-25,2013-10-18,85235.0,84987.0,84987.0,0.0,86046.0,85828.0,85828.0,0.0,Population Bulletin - Weekly 25 October 2013
2013-11-01,2013-10-25,85241.0,85235.0,85235.0,0.0,86002.0,86046.0,86046.0,0.0,Population Bulletin - Weekly 1 November 2013
2013-11-08,2013-11-01,85337.0,85241.0,85241.0,0.0,85995.0,86002.0,86002.0,0.0,Population Bulletin - Weekly 8 November 2013
2013-11-15,2013-11-08,85340.0,85337.0,85337.0,0.0,86060.0,85995.0,85995.0,0.0,Population Bulletin - Weekly 15 November 2013
2013-11-22,2013-11-15,85363.0,85340.0,85340.0,0.0,86272.0,86060.0,86060.0,0.0,Population Bulletin - Weekly 22 November 2013
2013-11-29,2013-11-22,85382.0,85363.0,85363.0,0.0,86368.0,86272.0,86272.0,0.0,Population Bulletin - Weekly 29 November 2013
2013-12-06,2013-11-29,85429.0,85382.0,85382.0,0.0,85938.0,86368.0,86368.0,0.0,Population Bulletin - Weekly 06 December 2013
2013-12-13,2013-12-06,85255.0,85429.0,85429.0,0.0,85933.0,85938.0,85938.0,0.0,Population Bulletin - Weekly 13 December 2013
2013-12-20,2013-12-13,85021.0,85255.0,85255.0,0.0,85901.0,85933.0,85933.0,0.0,Population Bulletin - Weekly 20 December 2013
2013-12-27,2013-12-20,84392.0,85021.0,85021.0,0.0,85953.0,85901.0,85901.0,0.0,Population Bulletin - Weekly 27 December 2013
2014-01-03,2013-12-27,83962.0,84392.0,84392.0,0.0,85953.0,85953.0,85953.0,0.0,Population bulletin: weekly 3 January 2014
2014-01-10,2014-01-03,84258.0,83962.0,83962.0,0.0,85918.0,85953.0,85953.0,0.0,Population bulletin: weekly 10 January 2014
2014-01-17,2014-01-10,84523.0,84258.0,84258.0,0.0,85822.0,85918.0,85918.0,0.0,Population bulletin: weekly 17 January 2014
2014-01-24,2014-01-17,84633.0,84523.0,84523.0,0.0,85866.0,85822.0,85822.0,0.0,Population bulletin: weekly 24 January 2014
2014-01-31,2014-01-24,84977.0,84633.0,84633.0,0.0,85657.0,85866.0,85866.0,0.0,Population bulletin: weekly 31 January 2014
2014-02-07,2014-01-31,85235.0,84977.0,84977.0,0.0,85609.0,85657.0,85657.0,0.0,Population bulletin: weekly 7 February 2014
2014-02-14,2014-02-07,85335.0,85235.0,85235.0,0.0,85806.0,85609.0,85609.0,0.0,Population bulletin: weekly 14 February 2014
2014-02-21,2014-02-14,85389.0,85335.0,85335.0,0.0,85889.0,85806.0,85806.0,0.0,Population bulletin: weekly 21 February 2014
2014-02-28,2014-02-21,85469.0,85389.0,85389.0,0.0,85910.0,85889.0,85889.0,0.0,Population bulletin: weekly 28 February 2014
2014-03-07,2014-02-28,85535.0,85469.0,85469.0,0.0,85800.0,85910.0,85910.0,0.0,Population bulletin: weekly 7 March 2014
2014-03-14,2014-03-07,85513.0,85535.0,85535.0,0.0,85852.0,85800.0,85800.0,0.0,Population bulletin: weekly 14 March 2014
2014-03-21,2014-03-14,85338.0,85513.0,85513.0,0.0,85906.0,85852.0,85852.0,0.0,Population bulletin: weekly 21 March 2014
2014-03-28,2014-03-21,85252.0,85338.0,85338.0,0.0,85972.0,85906.0,85906.0,0.0,Population  bulletin: weekly 28 March 2014
2014-04-04,2014-03-28,85285.0,85252.0,85252.0,0.0,86059.0,85972.0,85972.0,0.0,Population bulletin: weekly 4 April 2014
2014-04-11,2014-04-04,85264.0,85285.0,85285.0,0.0,86127.0,86059.0,86059.0,0.0,Population bulletin: weekly 11 April 2014
2014-05-02,2014-04-25,84692.0,84697.0,84697.0,0.0,86296.0,86263.0,86263.0,0.0,Population bulletin: weekly 2 May 2014
2014-05-09,2014-05-02,84578.0,84692.0,84692.0,0.0,86320.0,86296.0,86296.0,0.0,Population bulletin: weekly 9 May 2014
2014-05-16,2014-05-09,84918.0,84578.0,84578.0,0.0,86333.0,86320.0,86320.0,0.0,Population bulletin: weekly 16 May 2014
2014-05-23,2014-05-16,85158.0,84918.0,84918.0,0.0,86267.0,86333.0,86333.0,0.0,Population bulletin: weekly 23 May 2014
2014-05-30,2014-05-23,85105.0,85158.0,85158.0,0.0,86294.0,86267.0,86267.0,0.0,Population bulletin: weekly 30 May 2014
2014-06-06,2014-05-30,85228.0,85105.0,85105.0,0.0,86375.0,86294.0,86294.0,0.0,Population bulletin: weekly 6 June 2014
2014-06-13,2014-06-06,85410.0,85228.0,85228.0,0.0,86431.0,86375.0,86375.0,0.0,Population bulletin: weekly 13 June 2014
2014-06-20,2014-06-13,85414.0,85410.0,85410.0,0.0,86428.0,86431.0,86431.0,0.0,Population bulletin: weekly 20 June 2014
2014-06-27,2014-06-20,85582.0,85414.0,85414.0,0.0,86489.0,86428.0,86428.0,0.0,Population bulletin: weekly 27 June 2014
2014-07-04,2014-06-27,85428.0,85582.0,85582.0,0.0,86647.0,86489.0,86489.0,0.0,Population bulletin: weekly 4 July 2014
2014-07-11,2014-07-04,85487.0,85428.0,85428.0,0.0,86687.0,86647.0,86647.0,0.0,Population bulletin: weekly 11 July 2014
2014-07-18,2014-07-11,85661.0,85487.0,85487.0,0.0,86737.0,86687.0,86687.0,0.0,Population bulletin: weekly 18 July 2014
2014-07-25,2014-07-18,85730.0,85661.0,85661.0,0.0,86778.0,86737.0,86737.0,0.0,Population bulletin: weekly 25 July 2014
2014-08-01,2014-07-25,85696.0,85730.0,85730.0,0.0,87011.0,86778.0,86778.0,0.0,Population bulletin: weekly 1 August 2014
2014-08-08,2014-08-01,85795.0,85696.0,85696.0,0.0,87227.0,87011.0,87011.0,0.0,Population bulletin: weekly 8 August 2014
2014-08-15,2014-08-08,85834.0,85795.0,85795.0,0.0,87362.0,87227.0,87227.0,0.0,Population bulletin: weekly 15 August 2014
2014-08-22,2014-08-15,85674.0,85834.0,85834.0,0.0,87521.0,87362.0,87362.0,0.0,Population bulletin: weekly 22 August 2014
2014-08-29,2014-08-22,85401.0,85674.0,85674.0,0.0,87688.0,87521.0,87521.0,0.0,Population bulletin: weekly 29 August 2014
2014-09-05,2014-08-29,85385.0,85401.0,85401.0,0.0,87729.0,87688.0,87688.0,0.0,Population bulletin: weekly 5 September 2014
2014-09-12,2014-09-05,85413.0,85385.0,85385.0,0.0,87719.0,87729.0,87729.0,0.0,Population bulletin: weekly 12 September 2014
2014-09-19,2014-09-12,85493.0,85413.0,85413.0,0.0,87723.0,87719.0,87719.0,0.0,Population bulletin: weekly 19 September 2014
2014-09-26,2014-09-19,85634.0,85493.0,85493.0,0.0,87771.0,87723.0,87723.0,0.0,Population bulletin: weekly 26 September 2014
2014-10-03,2014-09-26,85705.0,85634.0,85634.0,0.0,87820.0,87771.0,87771.0,0.0,Population bulletin: weekly 3 October 2014
2014-10-10,2014-10-03,85625.0,85705.0,85705.0,0.0,87879.0,87820.0,87820.0,0.0,Population bulletin: weekly 10 October 2014
2014-10-17,2014-10-10,85541.0,85625.0,85625.0,0.0,87965.0,87879.0,87879.0,0.0,Population bulletin: weekly 17 October 2014
2014-10-24,2014-10-17,85720.0,85541.0,85541.0,0.0,87984.0,87965.0,87965.0,0.0,Population bulletin: weekly 24 October 2014
2014-10-31,2014-10-24,85786.0,85720.0,85720.0,0.0,88004.0,87984.0,87984.0,0.0,Population bulletin: weekly 31 October 2014
2014-11-07,2014-10-31,85903.0,85786.0,85786.0,0.0,87982.0,88004.0,88004.0,0.0,Population bulletin: weekly 7 November 2014
2014-11-14,2014-11-07,85864.0,85903.0,85903.0,0.0,88027.0,87982.0,87982.0,0.0,Population bulletin: weekly 14 November 2014
2014-11-21,2014-11-14,85925.0,85864.0,85864.0,0.0,88015.0,88027.0,88027.0,0.0,Population bulletin: weekly 21 November 2014
2014-11-28,2014-11-21,85902.0,85925.0,85925.0,0.0,88003.0,88015.0,88015.0,0.0,Population bulletin: weekly 28 November 2014
2014-12-05,2014-11-28,85912.0,85902.0,85902.0,0.0,88082.0,88003.0,88003.0,0.0,Population bulletin: weekly 5 December 2014
2014-12-12,2014-12-05,85755.0,85912.0,85912.0,0.0,88061.0,88082.0,88082.0,0.0,Population bulletin: weekly 12 December 2014
2014-12-19,2014-12-12,85406.0,85755.0,85755.0,0.0,88116.0,88061.0,88061.0,0.0,Population bulletin: weekly 19 December 2014
2015-01-09,2015-01-02,84731.0,84628.0,84628.0,0.0,88184.0,88116.0,88116.0,0.0,Population bulletin: weekly 9 January 2015
2015-01-16,2015-01-09,84802.0,84731.0,84731.0,0.0,88198.0,88184.0,88184.0,0.0,Population bulletin: weekly 16 January 2015
2015-01-23,2015-01-16,84865.0,84802.0,84802.0,0.0,88218.0,88198.0,88198.0,0.0,Population bulletin: weekly 23 January 2015
2015-01-30,2015-01-23,85083.0,84865.0,84865.0,0.0,88286.0,88218.0,88218.0,0.0,Population bulletin: weekly 30 January 2015
2015-02-06,2015-01-30,85280.0,85083.0,85083.0,0.0,88347.0,88286.0,88286.0,0.0,Population bulletin: weekly 6 February 2015
2015-02-13,2015-02-06,85453.0,85280.0,85280.0,0.0,88419.0,88347.0,88347.0,0.0,Population bulletin: weekly 13 February 2015
