date,filled,pop_total,uoc_total,t,margin,gross_cap,headroom,d_cap,d_pop,hr26,d_pop_lag
2011-01-07,False,82991.0,87936.0,0,2000.0,89936.0,4945.0,,,,
2011-01-14,False,83305.0,87970.0,1,2000.0,89970.0,4665.0,,,,
2011-01-21,False,83780.0,88000.0,2,2000.0,90000.0,4220.0,,,,
2011-01-28,False,84145.0,88009.0,3,2000.0,90009.0,3864.0,,,,
2011-02-04,False,84469.0,88075.0,4,2000.0,90075.0,3606.0,,,,
2011-02-11,False,84785.0,88141.0,5,2000.0,90141.0,3356.0,,,,
2011-02-18,False,85072.0,88183.0,6,2000.0,90183.0,3111.0,,,,
2011-02-25,False,85206.0,88286.0,7,2000.0,90286.0,3080.0,,,,
2011-03-04,False,85342.0,88338.0,8,2000.0,90338.0,2996.0,,,,
2011-03-11,False,85381.0,88448.0,9,2000.0,90448.0,3067.0,,,,
2011-03-18,False,85419.0,88480.0,10,2000.0,90480.0,3061.0,,,,
2011-03-25,False,85454.0,87690.0,11,2000.0,89690.0,2236.0,,,,
2011-04-01,False,85447.0,87717.0,12,2000.0,89717.0,2270.0,,,,
2011-04-08,False,85361.0,87729.0,13,2000.0,89729.0,2368.0,-207.0,2370.0,,
2011-04-15,False,85439.0,87759.0,14,2000.0,89759.0,2320.0,-211.0,2134.0,,
2011-04-22,True,85166.33333333333,87753.33333333333,15,2000.0,89753.33333333333,2587.0,-246.66666666667152,1386.3333333333285,,
2011-04-29,True,84893.66666666667,87747.66666666667,16,2000.0,89747.66666666667,2854.0,-261.3333333333285,748.6666666666715,,
2011-05-06,False,84621.0,87742.0,17,2000.0,89742.0,3121.0,-333.0,152.0,,
2011-05-13,False,84761.0,87735.0,18,2000.0,89735.0,2974.0,-406.0,-24.0,,
2011-05-20,False,84928.0,87787.0,19,2000.0,89787.0,2859.0,-396.0,-144.0,,
2011-05-27,False,85136.0,87837.0,20,2000.0,89837.0,2701.0,-449.0,-70.0,,
2011-06-03,False,85106.0,87812.0,21,2000.0,89812.0,2706.0,-526.0,-236.0,,
2011-06-10,False,85224.0,87871.0,22,2000.0,89871.0,2647.0,-577.0,-157.0,,
2011-06-17,False,85345.0,87914.0,23,2000.0,89914.0,2569.0,-566.0,-74.0,,
2011-06-24,False,85266.0,87902.0,24,2000.0,89902.0,2636.0,212.0,-188.0,,
2011-07-01,False,85376.0,87955.0,25,2000.0,89955.0,2579.0,238.0,-71.0,,
2011-07-08,False,85378.0,87975.0,26,2000.0,89975.0,2597.0,246.0,17.0,4945.0,2370.0
2011-07-15,False,85467.0,88027.0,27,2000.0,90027.0,2560.0,268.0,28.0,4665.0,2134.0
2011-07-22,False,85578.0,88073.0,28,2000.0,90073.0,2495.0,319.6666666666715,411.6666666666715,4220.0,1386.3333333333285
2011-07-29,False,85543.0,88083.0,29,2000.0,90083.0,2540.0,335.3333333333285,649.3333333333285,3864.0,748.6666666666715
2011-08-05,False,85523.0,88039.0,30,2000.0,90039.0,2516.0,297.0,902.0,3606.0,152.0
2011-08-12,False,85931.0,88049.0,31,2000.0,90049.0,2118.0,314.0,1170.0,3356.0,-24.0
2011-08-19,False,86654.0,88093.0,32,2000.0,90093.0,1439.0,306.0,1726.0,3111.0,-144.0
2011-08-26,False,86821.0,88338.0,33,2000.0,90338.0,1517.0,501.0,1685.0,3080.0,-70.0
2011-09-02,False,86710.0,88554.0,34,2000.0,90554.0,1844.0,742.0,1604.0,2996.0,-236.0
2011-09-09,False,86842.0,88628.0,35,2000.0,90628.0,1786.0,757.0,1618.0,3067.0,-157.0
2011-09-16,False,87120.0,88747.0,36,2000.0,90747.0,1627.0,833.0,1775.0,3061.0,-74.0
2011-09-23,False,87214.0,88818.0,37,2000.0,90818.0,1604.0,916.0,1948.0,2236.0,-188.0
2011-09-30,False,87501.0,88533.0,38,2000.0,90533.0,1032.0,578.0,2125.0,2270.0,-71.0
2011-10-07,False,87673.0,88687.0,39,2000.0,90687.0,1014.0,712.0,2295.0,2368.0,17.0
2011-10-14,False,87551.0,89043.0,40,2000.0,91043.0,1492.0,1016.0,2084.0,2320.0,28.0
2011-10-21,False,87652.0,89217.0,41,2000.0,91217.0,1565.0,1144.0,2074.0,2587.0,411.6666666666715
2011-10-28,False,87573.0,89330.0,42,2000.0,91330.0,1757.0,1247.0,2030.0,2854.0,649.3333333333285
2011-11-05,False,87749.0,89405.0,43,2000.0,91405.0,1656.0,1366.0,2226.0,3121.0,902.0
2011-11-11,False,87945.0,89255.0,44,2000.0,91255.0,1310.0,1206.0,2014.0,2974.0,1170.0
2011-11-18,False,88115.0,89336.0,45,2000.0,91336.0,1221.0,1243.0,1461.0,2859.0,1726.0
2011-11-25,False,88166.0,89384.0,46,2000.0,91384.0,1218.0,1046.0,1345.0,2701.0,1685.0
2011-12-02,False,88179.0,89311.0,47,2000.0,91311.0,1132.0,757.0,1469.0,2706.0,1604.0
2011-12-09,False,88070.0,89413.0,48,2000.0,91413.0,1343.0,785.0,1228.0,2647.0,1618.0
2011-12-16,False,87960.0,89482.0,49,2000.0,91482.0,1522.0,735.0,840.0,2569.0,1775.0
2011-12-23,False,87393.0,89477.0,50,2000.0,91477.0,2084.0,659.0,179.0,2636.0,1948.0
2011-12-30,False,86778.0,89472.0,51,2000.0,91472.0,2694.0,939.0,-723.0,2579.0,2125.0
2012-01-06,False,86638.0,89503.0,52,2000.0,91503.0,2865.0,816.0,-1035.0,2597.0,2295.0
2012-01-13,False,86896.0,89463.0,53,2000.0,91463.0,2567.0,420.0,-655.0,2560.0,2084.0
2012-01-20,False,87261.0,89441.0,54,2000.0,91441.0,2180.0,224.0,-391.0,2495.0,2074.0
2012-01-27,False,87668.0,89399.0,55,2000.0,91399.0,1731.0,69.0,95.0,2540.0,2030.0
2012-02-03,False,87844.0,89260.0,56,2000.0,91260.0,1416.0,-145.0,95.0,2516.0,2226.0
2012-02-10,False,87694.0,89256.0,57,2000.0,91256.0,1562.0,1.0,-251.0,2118.0,2014.0
2012-02-17,False,87631.0,89295.0,58,2000.0,91295.0,1664.0,-41.0,-484.0,1439.0,1461.0
2012-02-24,False,87583.0,89335.0,59,2000.0,91335.0,1752.0,-49.0,-583.0,1517.0,1345.0
2012-03-02,False,87787.0,89302.0,60,2000.0,91302.0,1515.0,-9.0,-392.0,1844.0,1469.0
2012-03-09,False,87654.0,89359.0,61,2000.0,91359.0,1705.0,-54.0,-416.0,1786.0,1228.0
2012-03-16,False,87870.0,89394.0,62,2000.0,91394.0,1524.0,-88.0,-90.0,1627.0,840.0
2012-03-23,False,87760.0,89394.0,63,2000.0,91394.0,1634.0,-83.0,367.0,1604.0,179.0
2012-03-30,False,87868.0,89490.0,64,2000.0,91490.0,1622.0,18.0,1090.0,1032.0,-723.0
2012-04-06,True,87650.5,89519.0,65,2000.0,91519.0,1868.5,16.0,1012.5,1014.0,-1035.0
2012-04-13,False,87433.0,89548.0,66,2000.0,91548.0,2115.0,85.0,537.0,1492.0,-655.0
2012-04-20,False,87165.0,89656.0,67,2000.0,91656.0,2491.0,215.0,-96.0,1565.0,-391.0
2012-04-27,False,87092.0,89751.0,68,2000.0,91751.0,2659.0,352.0,-576.0,1757.0,95.0
2012-05-04,False,87336.0,89843.0,69,2000.0,91843.0,2507.0,583.0,-508.0,1656.0,95.0
2012-05-11,False,87212.0,89915.0,70,2000.0,91915.0,2703.0,659.0,-482.0,1310.0,-251.0
2012-05-18,False,87123.0,90006.0,71,2000.0,92006.0,2883.0,711.0,-508.0,1221.0,-484.0
2012-05-25,False,86980.0,90141.0,72,2000.0,92141.0,3161.0,806.0,-603.0,1218.0,-583.0
2012-06-01,False,87028.0,90291.0,73,2000.0,92291.0,3263.0,989.0,-759.0,1132.0,-392.0
2012-06-08,False,86702.0,90236.0,74,2000.0,92236.0,3534.0,877.0,-952.0,1343.0,-416.0
2012-06-15,False,86479.0,90275.0,75,2000.0,92275.0,3796.0,881.0,-1391.0,1522.0,-90.0
2012-06-22,False,86456.0,90310.0,76,2000.0,92310.0,3854.0,916.0,-1304.0,2084.0,367.0
2012-06-29,False,86352.0,90106.0,77,2000.0,92106.0,3754.0,616.0,-1516.0,2694.0,1090.0
2012-07-06,False,86452.0,90179.0,78,2000.0,92179.0,3727.0,660.0,-1198.5,2865.0,1012.5
2012-07-13,False,86562.0,90246.0,79,2000.0,92246.0,3684.0,698.0,-871.0,2567.0,537.0
2012-07-20,False,86526.0,90295.0,80,2000.0,92295.0,3769.0,639.0,-639.0,2180.0,-96.0
2012-07-27,False,86618.0,90350.0,81,2000.0,92350.0,3732.0,599.0,-474.0,1731.0,-576.0
2012-08-03,False,86745.0,90472.0,82,2000.0,92472.0,3727.0,629.0,-591.0,1416.0,-508.0
2012-08-10,False,86779.0,90574.0,83,2000.0,92574.0,3795.0,659.0,-433.0,1562.0,-482.0
2012-08-17,False,86801.0,90707.0,84,2000.0,92707.0,3906.0,701.0,-322.0,1664.0,-508.0
2012-08-24,False,86841.0,90812.0,85,2000.0,92812.0,3971.0,671.0,-139.0,1752.0,-603.0
2012-08-31,False,86708.0,90897.0,86,2000.0,92897.0,4189.0,606.0,-320.0,1515.0,-759.0
2012-09-07,False,86656.0,90914.0,87,2000.0,92914.0,4258.0,678.0,-46.0,1705.0,-952.0
2012-09-14,False,86553.0,90970.0,88,2000.0,92970.0,4417.0,695.0,74.0,1524.0,-1391.0
2012-09-21,False,86499.0,91020.0,89,2000.0,93020.0,4521.0,710.0,43.0,1634.0,-1304.0
2012-09-28,False,86507.0,91084.0,90,2000.0,93084.0,4577.0,978.0,155.0,1622.0,-1516.0
2012-10-05,False,86420.0,91054.0,91,2000.0,93054.0,4634.0,875.0,-32.0,1868.5,-1198.5
2012-10-12,False,86301.0,91084.0,92,2000.0,93084.0,4783.0,838.0,-261.0,2115.0,-871.0
2012-10-19,False,86293.0,91074.0,93,2000.0,93074.0,4781.0,779.0,-233.0,2491.0,-639.0
2012-10-26,False,86321.0,91054.0,94,2000.0,93054.0,4733.0,704.0,-297.0,2659.0,-474.0
2012-11-02,False,86283.0,91054.0,95,2000.0,93054.0,4771.0,582.0,-462.0,2507.0,-591.0
2012-11-09,False,86105.0,91043.0,96,2000.0,93043.0,4938.0,469.0,-674.0,2703.0,-433.0
2012-11-16,False,86268.0,91063.0,97,2000.0,93063.0,4795.0,356.0,-533.0,2883.0,-322.0
2012-11-23,False,86158.0,90995.0,98,2000.0,92995.0,4837.0,183.0,-683.0,3161.0,-139.0
2012-11-30,False,86047.0,90855.0,99,2000.0,92855.0,4808.0,-42.0,-661.0,3263.0,-320.0
2012-12-07,False,85768.0,90785.0,100,2000.0,92785.0,5017.0,-129.0,-888.0,3534.0,-46.0
2012-12-14,False,85250.0,90727.0,101,2000.0,92727.0,5477.0,-243.0,-1303.0,3796.0,74.0
2012-12-21,False,84705.0,90442.0,102,2000.0,92442.0,5737.0,-578.0,-1794.0,3854.0,43.0
2012-12-28,False,83909.0,90442.0,103,2000.0,92442.0,6533.0,-642.0,-2598.0,3754.0,155.0
2013-01-04,False,83632.0,90451.0,104,2000.0,92451.0,6819.0,-603.0,-2788.0,3727.0,-32.0
2013-01-11,False,83825.0,90519.0,105,2000.0,92519.0,6694.0,-565.0,-2476.0,3684.0,-261.0
2013-01-18,False,83913.0,90338.0,106,2000.0,92338.0,6425.0,-736.0,-2380.0,3769.0,-233.0
2013-01-25,False,83837.0,90105.0,107,2000.0,92105.0,6268.0,-949.0,-2484.0,3732.0,-297.0
2013-02-01,False,83999.0,89834.0,108,2000.0,91834.0,5835.0,-1220.0,-2284.0,3727.0,-462.0
2013-02-08,False,84305.0,89588.0,109,2000.0,91588.0,5283.0,-1455.0,-1800.0,3795.0,-674.0
2013-02-15,False,84344.0,89328.0,110,2000.0,91328.0,4984.0,-1735.0,-1924.0,3906.0,-533.0
2013-02-22,False,84424.0,89013.0,111,2000.0,91013.0,4589.0,-1982.0,-1734.0,3971.0,-683.0
2013-03-01,False,84431.0,88776.0,112,2000.0,90776.0,4345.0,-2079.0,-1616.0,4189.0,-661.0
2013-03-08,False,84505.0,88513.0,113,2000.0,90513.0,4008.0,-2272.0,-1263.0,4258.0,-888.0
2013-03-15,False,84501.0,88259.0,114,2000.0,90259.0,3758.0,-2468.0,-749.0,4417.0,-1303.0
2013-03-22,False,84596.0,88004.0,115,2000.0,90004.0,3408.0,-2438.0,-109.0,4521.0,-1794.0
2013-03-29,True,84231.5,88009.0,116,2000.0,90009.0,3777.5,-2433.0,322.5,4577.0,-2598.0
2013-04-05,False,83867.0,88014.0,117,2000.0,90014.0,4147.0,-2437.0,235.0,4634.0,-2788.0
2013-04-12,False,83923.0,88019.0,118,2000.0,90019.0,4096.0,-2500.0,98.0,4783.0,-2476.0
2013-04-19,False,83888.0,87986.0,119,2000.0,89986.0,4098.0,-2352.0,-25.0,4781.0,-2380.0
2013-04-26,False,84083.0,87930.0,120,2000.0,89930.0,3847.0,-2175.0,246.0,4733.0,-2484.0
2013-05-03,False,84137.0,87988.0,121,2000.0,89988.0,3851.0,-1846.0,138.0,4771.0,-2284.0
2013-05-10,False,83973.0,87997.0,122,2000.0,89997.0,4024.0,-1591.0,-332.0,4938.0,-1800.0
2013-05-17,False,84029.0,87929.0,123,2000.0,89929.0,3900.0,-1399.0,-315.0,4795.0,-1924.0
2013-05-24,False,84174.0,87929.0,124,2000.0,89929.0,3755.0,-1084.0,-250.0,4837.0,-1734.0
2013-05-31,False,83897.0,87935.0,125,2000.0,89935.0,4038.0,-841.0,-534.0,4808.0,-1616.0
2013-06-07,False,83750.0,87934.0,126,2000.0,89934.0,4184.0,-579.0,-755.0,5017.0,-1263.0
2013-06-14,False,83661.0,87914.0,127,2000.0,89914.0,4253.0,-345.0,-840.0,5477.0,-749.0
2013-06-21,False,83706.0,87872.0,128,2000.0,89872.0,4166.0,-132.0,-890.0,5737.0,-109.0
2013-06-28,False,83796.0,87822.0,129,2000.0,89822.0,4026.0,-187.0,-435.5,6533.0,322.5
2013-07-05,False,83902.0,87802.0,130,2000.0,89802.0,3900.0,-212.0,35.0,6819.0,235.0
2013-07-12,False,84091.0,87764.0,131,2000.0,89764.0,3673.0,-255.0,168.0,6694.0,98.0
